"base_year_month","biz_name","sex","age_range","user_count"
"201904","한식","여성","70대 이상","15034"
"201905","간이주점","남성","20대 이하","26492"
"201905","간이주점","남성","30대","50576"
"201905","간이주점","남성","40대","51630"
"201905","간이주점","남성","50대","31653"
"201905","간이주점","남성","60대","9297"
"201905","간이주점","남성","70대 이상","1105"
"201905","간이주점","여성","20대 이하","24860"
"201905","간이주점","여성","30대","25008"
"201905","간이주점","여성","40대","23705"
"201905","간이주점","여성","50대","15902"
"201905","간이주점","여성","60대","3981"
"201905","간이주점","여성","70대 이상","666"
"201905","고기요리","남성","20대 이하","22248"
"201905","고기요리","남성","30대","76173"
"201905","고기요리","남성","40대","95197"
"201905","고기요리","남성","50대","59708"
"201905","고기요리","남성","60대","20502"
"201905","고기요리","남성","70대 이상","5026"
"201905","고기요리","여성","20대 이하","25481"
"201905","고기요리","여성","30대","45873"
"201905","고기요리","여성","40대","55031"
"201905","고기요리","여성","50대","37839"
"201905","고기요리","여성","60대","12716"
"201905","고기요리","여성","70대 이상","2896"
"201905","닭/오리요리","남성","20대 이하","26781"
"201905","닭/오리요리","남성","30대","83825"
"201905","닭/오리요리","남성","40대","93235"
"201905","닭/오리요리","남성","50대","46855"
"201905","닭/오리요리","남성","60대","10605"
"201905","닭/오리요리","남성","70대 이상","1739"
"201905","닭/오리요리","여성","20대 이하","27740"
"201905","닭/오리요리","여성","30대","55449"
"201905","닭/오리요리","여성","40대","78171"
"201905","닭/오리요리","여성","50대","40464"
"201905","닭/오리요리","여성","60대","9609"
"201905","닭/오리요리","여성","70대 이상","1798"
"201905","별식/퓨전요리","남성","20대 이하","3420"
"201905","별식/퓨전요리","남성","30대","17220"
"201905","별식/퓨전요리","남성","40대","23672"
"201905","별식/퓨전요리","남성","50대","15876"
"201905","별식/퓨전요리","남성","60대","5444"
"201905","별식/퓨전요리","남성","70대 이상","1122"
"201905","별식/퓨전요리","여성","20대 이하","4150"
"201905","별식/퓨전요리","여성","30대","13908"
"201905","별식/퓨전요리","여성","40대","17947"
"201905","별식/퓨전요리","여성","50대","11541"
"201905","별식/퓨전요리","여성","60대","3327"
"201905","별식/퓨전요리","여성","70대 이상","657"
"201905","부페","남성","20대 이하","840"
"201905","부페","남성","30대","3922"
"201905","부페","남성","40대","4580"
"201905","부페","남성","50대","3763"
"201905","부페","남성","60대","2673"
"201905","부페","남성","70대 이상","437"
"201905","부페","여성","20대 이하","881"
"201905","부페","여성","30대","2279"
"201905","부페","여성","40대","2791"
"201905","부페","여성","50대","2125"
"201905","부페","여성","60대","1528"
"201905","부페","여성","70대 이상","121"
"201905","분식","남성","20대 이하","38330"
"201905","분식","남성","30대","139242"
"201905","분식","남성","40대","147408"
"201905","분식","남성","50대","78674"
"201905","분식","남성","60대","24436"
"201905","분식","남성","70대 이상","5770"
"201905","분식","여성","20대 이하","62993"
"201905","분식","여성","30대","121870"
"201905","분식","여성","40대","126544"
"201905","분식","여성","50대","72922"
"201905","분식","여성","60대","20562"
"201905","분식","여성","70대 이상","3767"
"201905","양식","남성","20대 이하","14927"
"201905","양식","남성","30대","52680"
"201905","양식","남성","40대","46914"
"201905","양식","남성","50대","23253"
"201905","양식","남성","60대","6759"
"201905","양식","남성","70대 이상","1243"
"201905","양식","여성","20대 이하","25863"
"201905","양식","여성","30대","49566"
"201905","양식","여성","40대","46947"
"201905","양식","여성","50대","26082"
"201905","양식","여성","60대","6946"
"201905","양식","여성","70대 이상","1252"
"201905","유흥주점","남성","20대 이하","8659"
"201905","유흥주점","남성","30대","24064"
"201905","유흥주점","남성","40대","37727"
"201905","유흥주점","남성","50대","29064"
"201905","유흥주점","남성","60대","8689"
"201905","유흥주점","남성","70대 이상","1081"
"201905","유흥주점","여성","20대 이하","7826"
"201905","유흥주점","여성","30대","13186"
"201905","유흥주점","여성","40대","12606"
"201905","유흥주점","여성","50대","10438"
"201905","유흥주점","여성","60대","2934"
"201905","유흥주점","여성","70대 이상","808"
"201905","일식/수산물","남성","20대 이하","22386"
"201905","일식/수산물","남성","30대","90704"
"201905","일식/수산물","남성","40대","104970"
"201905","일식/수산물","남성","50대","79258"
"201905","일식/수산물","남성","60대","33756"
"201905","일식/수산물","남성","70대 이상","8139"
"201905","일식/수산물","여성","20대 이하","34711"
"201905","일식/수산물","여성","30대","68549"
"201905","일식/수산물","여성","40대","73476"
"201905","일식/수산물","여성","50대","60614"
"201905","일식/수산물","여성","60대","23624"
"201905","일식/수산물","여성","70대 이상","4938"
"201905","제과/제빵/떡/케익","남성","20대 이하","18373"
"201905","제과/제빵/떡/케익","남성","30대","82243"
"201905","제과/제빵/떡/케익","남성","40대","105693"
"201905","제과/제빵/떡/케익","남성","50대","59659"
"201905","제과/제빵/떡/케익","남성","60대","22997"
"201905","제과/제빵/떡/케익","남성","70대 이상","6062"
"201905","제과/제빵/떡/케익","여성","20대 이하","47233"
"201905","제과/제빵/떡/케익","여성","30대","115833"
"201905","제과/제빵/떡/케익","여성","40대","145263"
"201905","제과/제빵/떡/케익","여성","50대","84850"
"201905","제과/제빵/떡/케익","여성","60대","26496"
"201905","제과/제빵/떡/케익","여성","70대 이상","5732"
"201905","중식","남성","20대 이하","12880"
"201905","중식","남성","30대","54334"
"201905","중식","남성","40대","72812"
"201905","중식","남성","50대","41393"
"201905","중식","남성","60대","14940"
"201905","중식","남성","70대 이상","3642"
"201905","중식","여성","20대 이하","12512"
"201905","중식","여성","30대","31179"
"201905","중식","여성","40대","41069"
"201905","중식","여성","50대","26890"
"201905","중식","여성","60대","9521"
"201905","중식","여성","70대 이상","2321"
"201905","커피/음료","남성","20대 이하","78584"
"201905","커피/음료","남성","30대","229335"
"201905","커피/음료","남성","40대","217200"
"201905","커피/음료","남성","50대","105991"
"201905","커피/음료","남성","60대","31873"
"201905","커피/음료","남성","70대 이상","6269"
"201905","커피/음료","여성","20대 이하","156061"
"201905","커피/음료","여성","30대","262390"
"201905","커피/음료","여성","40대","242188"
"201905","커피/음료","여성","50대","138059"
"201905","커피/음료","여성","60대","32220"
"201905","커피/음료","여성","70대 이상","5947"
"201905","패스트푸드","남성","20대 이하","44169"
"201905","패스트푸드","남성","30대","120363"
"201905","패스트푸드","남성","40대","117499"
"201905","패스트푸드","남성","50대","49907"
"201905","패스트푸드","남성","60대","11915"
"201905","패스트푸드","남성","70대 이상","3267"
"201905","패스트푸드","여성","20대 이하","53244"
"201905","패스트푸드","여성","30대","97824"
"201905","패스트푸드","여성","40대","115628"
"201905","패스트푸드","여성","50대","52468"
"201905","패스트푸드","여성","60대","12240"
"201905","패스트푸드","여성","70대 이상","2195"
"201905","한식","남성","20대 이하","95753"
"201905","한식","남성","30대","368219"
"201905","한식","남성","40대","491340"
"201905","한식","남성","50대","348424"
"201905","한식","남성","60대","135178"
"201905","한식","남성","70대 이상","30715"
"201905","한식","여성","20대 이하","125299"
"201905","한식","여성","30대","263198"
"201905","한식","여성","40대","302933"
"201905","한식","여성","50대","221609"
"201905","한식","여성","60대","81116"
"201905","한식","여성","70대 이상","16292"
"201906","간이주점","남성","20대 이하","26028"
"201906","간이주점","남성","30대","49852"
"201906","간이주점","남성","40대","49496"
"201906","간이주점","남성","50대","30108"
"201906","간이주점","남성","60대","8092"
"201906","간이주점","남성","70대 이상","1031"
"201906","간이주점","여성","20대 이하","25774"
"201906","간이주점","여성","30대","27302"
"201906","간이주점","여성","40대","25205"
"201906","간이주점","여성","50대","16494"
"201906","간이주점","여성","60대","4062"
"201906","간이주점","여성","70대 이상","498"
"201906","고기요리","남성","20대 이하","23258"
"201906","고기요리","남성","30대","77370"
"201906","고기요리","남성","40대","92944"
"201906","고기요리","남성","50대","57659"
"201906","고기요리","남성","60대","19455"
"201906","고기요리","남성","70대 이상","4259"
"201906","고기요리","여성","20대 이하","24548"
"201906","고기요리","여성","30대","49006"
"201906","고기요리","여성","40대","53372"
"201906","고기요리","여성","50대","38380"
"201906","고기요리","여성","60대","13661"
"201906","고기요리","여성","70대 이상","2526"
"201906","닭/오리요리","남성","20대 이하","29557"
"201906","닭/오리요리","남성","30대","84186"
"201906","닭/오리요리","남성","40대","99500"
"201906","닭/오리요리","남성","50대","49273"
"201906","닭/오리요리","남성","60대","10833"
"201906","닭/오리요리","남성","70대 이상","2604"
"201906","닭/오리요리","여성","20대 이하","28776"
"201906","닭/오리요리","여성","30대","59495"
"201906","닭/오리요리","여성","40대","77912"
"201906","닭/오리요리","여성","50대","42142"
"201906","닭/오리요리","여성","60대","8827"
"201906","닭/오리요리","여성","70대 이상","2225"
"201906","별식/퓨전요리","남성","20대 이하","3108"
"201906","별식/퓨전요리","남성","30대","15567"
